productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
676964,Pecharunt (Poke Ball),Pecharunt Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676964_200w.jpg,3,24541,https://cpt.tcgcsv.com/jPq7,2026-02-03T19:45:16.063,0,,1.8,2.0,5.0,,,Reverse Holofoil,,143/217,Rare,Darkness,,,,,,,
676965,Mawile - 144/217 (Dusk Ball),Mawile 144 217 Dusk Ball,https://tcgplayer-cdn.tcgplayer.com/product/676965_200w.jpg,3,24541,https://cpt.tcgcsv.com/kPq7,2026-02-03T19:45:16.203,0,,1.75,2.0,2.99,1.99,,Reverse Holofoil,,144/217,Uncommon,Metal,,,,,,,
676966,Pawniard (Quick Ball),Pawniard Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/676966_200w.jpg,3,24541,https://cpt.tcgcsv.com/lPq7,2026-02-03T19:45:16.323,0,,1.25,1.99,3.18,,,Reverse Holofoil,,146/217,Common,Metal,,,,,,,
676967,Bisharp (Quick Ball),Bisharp Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/676967_200w.jpg,3,24541,https://cpt.tcgcsv.com/mPq7,2026-02-03T19:45:16.533,0,,0.7,1.2,2.99,0.3,,Reverse Holofoil,,147/217,Common,Metal,,,,,,,
676968,Kingambit (Quick Ball),Kingambit Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/676968_200w.jpg,3,24541,https://cpt.tcgcsv.com/nPq7,2026-02-03T19:45:16.657,0,,1.15,1.89,3.2,1.15,,Reverse Holofoil,,148/217,Rare,Metal,,,,,,,
676969,Dratini (Love Ball),Dratini Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676969_200w.jpg,3,24541,https://cpt.tcgcsv.com/pPq7,2026-02-03T19:45:16.83,0,,0.97,1.9,2.5,1.99,,Reverse Holofoil,,150/217,Common,Dragon,,,,,,,
676970,Dragonair (Love Ball),Dragonair Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676970_200w.jpg,3,24541,https://cpt.tcgcsv.com/qPq7,2026-02-03T19:45:17.04,0,,1.5,1.99,4.99,1.99,,Reverse Holofoil,,151/217,Uncommon,Dragon,,,,,,,
676971,Rayquaza (Friend Ball),Rayquaza Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676971_200w.jpg,3,24541,https://cpt.tcgcsv.com/rPq7,2026-02-03T19:45:17.18,0,,1.99,4.99,9.0,,,Reverse Holofoil,,153/217,Rare,Dragon,,,,,,,
676972,N's Reshiram (Poke Ball),Ns Reshiram Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676972_200w.jpg,3,24541,https://cpt.tcgcsv.com/sPq7,2026-02-03T19:45:17.3,0,,1.84,3.0,4.0,,,Reverse Holofoil,,154/217,Rare,Dragon,,,,,,,
676973,N's Zekrom (Poke Ball),Ns Zekrom Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676973_200w.jpg,3,24541,https://cpt.tcgcsv.com/tPq7,2026-02-03T19:45:17.41,0,,2.88,3.36,5.99,2.62,,Reverse Holofoil,,155/217,Rare,Dragon,,,,,,,
676974,Noibat (Friend Ball),Noibat Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676974_200w.jpg,3,24541,https://cpt.tcgcsv.com/vPq7,2026-02-03T19:45:17.51,0,,0.75,1.0,3.89,1.0,,Reverse Holofoil,,156/217,Common,Dragon,,,,,,,
676975,Noivern (Friend Ball),Noivern Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676975_200w.jpg,3,24541,https://cpt.tcgcsv.com/wPq7,2026-02-03T19:45:17.653,0,,0.25,0.49,1.99,0.33,,Reverse Holofoil,,157/217,Uncommon,Dragon,,,,,,,
676976,Dreepy - 158/217 (Quick Ball),Dreepy 158 217 Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/676976_200w.jpg,3,24541,https://cpt.tcgcsv.com/xPq7,2026-02-03T19:45:17.78,0,,0.07,0.99,4.0,0.99,,Reverse Holofoil,,158/217,Common,Dragon,,,,,,,
676977,Drakloak - 159/217 (Quick Ball),Drakloak 159 217 Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/676977_200w.jpg,3,24541,https://cpt.tcgcsv.com/zPq7,2026-02-03T19:45:17.903,0,,1.39,1.87,4.0,1.45,,Reverse Holofoil,,159/217,Common,Dragon,,,,,,,
676978,Team Rocket's Meowth (Team Rocket),Team Rockets Meowth Team Rocket,https://tcgplayer-cdn.tcgplayer.com/product/676978_200w.jpg,3,24541,https://cpt.tcgcsv.com/BPq7,2026-02-03T19:45:18.01,0,,1.13,1.65,6.67,1.08,,Reverse Holofoil,,161/217,Common,Colorless,,,,,,,
676979,Larry's Dunsparce (Poke Ball),Larrys Dunsparce Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676979_200w.jpg,3,24541,https://cpt.tcgcsv.com/CPq7,2026-02-03T19:45:18.15,0,,0.3,0.5,2.0,0.5,,Reverse Holofoil,,163/217,Common,Colorless,,,,,,,
676980,Skitty (Love Ball),Skitty Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676980_200w.jpg,3,24541,https://cpt.tcgcsv.com/DPq7,2026-02-03T19:45:18.26,0,,1.8,1.98,5.0,2.0,,Reverse Holofoil,,165/217,Common,Colorless,,,,,,,
676981,Delcatty (Love Ball),Delcatty Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676981_200w.jpg,3,24541,https://cpt.tcgcsv.com/FPq7,2026-02-03T19:45:18.377,0,,1.99,2.5,5.0,,,Reverse Holofoil,,166/217,Uncommon,Colorless,,,,,,,
676982,Larry's Starly (Poke Ball),Larrys Starly Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676982_200w.jpg,3,24541,https://cpt.tcgcsv.com/GPq7,2026-02-03T19:45:18.573,0,,0.9,2.4,8.99,0.99,,Reverse Holofoil,,168/217,Common,Colorless,,,,,,,
676983,Larry's Staravia (Poke Ball),Larrys Staravia Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676983_200w.jpg,3,24541,https://cpt.tcgcsv.com/HPq7,2026-02-03T19:45:18.7,0,,1.0,1.0,1.75,,,Reverse Holofoil,,169/217,Uncommon,Colorless,,,,,,,
676984,Larry's Staraptor - 170/217 (Poke Ball),Larrys Staraptor 170 217 Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676984_200w.jpg,3,24541,https://cpt.tcgcsv.com/JPq7,2026-02-03T19:45:18.81,0,,0.96,1.0,2.0,0.97,,Reverse Holofoil,,170/217,Rare,Colorless,,,,,,,
676985,Fan Rotom - 171/217 (Dusk Ball),Fan Rotom 171 217 Dusk Ball,https://tcgplayer-cdn.tcgplayer.com/product/676985_200w.jpg,3,24541,https://cpt.tcgcsv.com/KPq7,2026-02-03T19:45:18.947,0,,0.99,1.96,2.99,,,Reverse Holofoil,,171/217,Common,Colorless,,,,,,,
676986,Larry's Rufflet (Poke Ball),Larrys Rufflet Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676986_200w.jpg,3,24541,https://cpt.tcgcsv.com/LPq7,2026-02-03T19:45:19.057,0,,0.22,1.45,4.0,0.26,,Reverse Holofoil,,173/217,Common,Colorless,,,,,,,
676987,Larry's Braviary (Poke Ball),Larrys Braviary Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676987_200w.jpg,3,24541,https://cpt.tcgcsv.com/MPq7,2026-02-03T19:45:19.167,0,,0.7,1.0,1.5,,,Reverse Holofoil,,174/217,Uncommon,Colorless,,,,,,,
676988,Larry's Komala (Poke Ball),Larrys Komala Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676988_200w.jpg,3,24541,https://cpt.tcgcsv.com/NPq7,2026-02-03T19:45:19.29,0,,1.3,1.72,3.0,1.5,,Reverse Holofoil,,175/217,Common,Colorless,,,,,,,
676989,Drampa (Friend Ball),Drampa Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676989_200w.jpg,3,24541,https://cpt.tcgcsv.com/PPq7,2026-02-03T19:45:19.437,0,,0.5,0.65,2.99,0.5,,Reverse Holofoil,,176/217,Uncommon,Colorless,,,,,,,
676990,Hop's Cramorant (Poke Ball),Hops Cramorant Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676990_200w.jpg,3,24541,https://cpt.tcgcsv.com/QPq7,2026-02-03T19:45:19.543,0,,0.75,2.0,3.99,,,Reverse Holofoil,,177/217,Uncommon,Colorless,,,,,,,
676991,Terapagos (Love Ball),Terapagos Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676991_200w.jpg,3,24541,https://cpt.tcgcsv.com/RPq7,2026-02-03T19:45:19.653,0,,1.0,1.75,2.3,,,Reverse Holofoil,,178/217,Rare,Colorless,,,,,,,
676992,Erika's Oddish (Energy Symbol Pattern),Erikas Oddish Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676992_200w.jpg,3,24541,https://cpt.tcgcsv.com/SPq7,2026-02-03T19:45:19.793,0,,3.48,3.5,4.8,,,Reverse Holofoil,,001/217,Common,Grass,,,,,,,
676993,Erika's Gloom (Energy Symbol Pattern),Erikas Gloom Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676993_200w.jpg,3,24541,https://cpt.tcgcsv.com/TPq7,2026-02-03T19:45:19.903,0,,0.65,0.73,4.43,0.74,,Reverse Holofoil,,002/217,Uncommon,Grass,,,,,,,
676994,Erika's Bellsprout (Energy Symbol Pattern),Erikas Bellsprout Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676994_200w.jpg,3,24541,https://cpt.tcgcsv.com/VPq7,2026-02-03T19:45:20.043,0,,0.7,0.79,2.1,,,Reverse Holofoil,,004/217,Common,Grass,,,,,,,
676995,Erika's Weepinbell (Energy Symbol Pattern),Erikas Weepinbell Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676995_200w.jpg,3,24541,https://cpt.tcgcsv.com/WPq7,2026-02-03T19:45:20.217,1,,1.2,1.99,3.25,,,Reverse Holofoil,,005/217,Uncommon,Grass,,,,,,,
676996,Erika's Victreebel (Energy Symbol Pattern),Erikas Victreebel Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676996_200w.jpg,3,24541,https://cpt.tcgcsv.com/XPq7,2026-02-03T19:45:20.333,0,,2.8,3.0,3.99,,,Reverse Holofoil,,006/217,Rare,Grass,,,,,,,
676997,Erika's Tangela - 007/217 (Energy Symbol Pattern),Erikas Tangela 007 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676997_200w.jpg,3,24541,https://cpt.tcgcsv.com/ZPq7,2026-02-03T19:45:20.433,0,,0.5,1.7,4.0,,,Reverse Holofoil,,007/217,Common,Grass,,,,,,,
676998,Chikorita (Energy Symbol Pattern),Chikorita Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676998_200w.jpg,3,24541,https://cpt.tcgcsv.com/-Pq7,2026-02-03T19:45:20.557,0,,1.5,2.0,3.0,1.94,,Reverse Holofoil,,008/217,Common,Grass,,,,,,,
676999,Bayleef (Energy Symbol Pattern),Bayleef Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/676999_200w.jpg,3,24541,https://cpt.tcgcsv.com/_Pq7,2026-02-03T19:45:20.667,0,,0.5,2.0,9.99,2.0,,Reverse Holofoil,,009/217,Uncommon,Grass,,,,,,,
677000,Wurmple (Energy Symbol Pattern),Wurmple Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677000_200w.jpg,3,24541,https://cpt.tcgcsv.com/0Qq7,2026-02-03T19:45:20.773,0,,0.68,0.85,4.0,0.75,,Reverse Holofoil,,011/217,Common,Grass,,,,,,,
677001,Silcoon (Energy Symbol Pattern),Silcoon Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677001_200w.jpg,3,24541,https://cpt.tcgcsv.com/2Qq7,2026-02-03T19:45:20.883,0,,0.94,0.99,1.0,,,Reverse Holofoil,,012/217,Common,Grass,,,,,,,
677002,Beautifly - 013/217 (Energy Symbol Pattern),Beautifly 013 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677002_200w.jpg,3,24541,https://cpt.tcgcsv.com/3Qq7,2026-02-03T19:45:21.013,0,,1.99,1.99,2.0,,,Reverse Holofoil,,013/217,Uncommon,Grass,,,,,,,
677003,Cascoon (Energy Symbol Pattern),Cascoon Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677003_200w.jpg,3,24541,https://cpt.tcgcsv.com/5Qq7,2026-02-03T19:45:21.17,0,,0.5,1.0,4.0,1.5,,Reverse Holofoil,,014/217,Common,Grass,,,,,,,
677004,Dustox - 015/217 (Energy Symbol Pattern),Dustox 015 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677004_200w.jpg,3,24541,https://cpt.tcgcsv.com/6Qq7,2026-02-03T19:45:21.277,0,,1.0,1.0,2.22,,,Reverse Holofoil,,015/217,Uncommon,Grass,,,,,,,
677005,Budew - 016/217 (Energy Symbol Pattern),Budew 016 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677005_200w.jpg,3,24541,https://cpt.tcgcsv.com/7Qq7,2026-02-03T19:45:21.4,0,,0.5,1.74,2.15,1.5,,Reverse Holofoil,,016/217,Common,Grass,,,,,,,
677006,Grubbin (Energy Symbol Pattern),Grubbin Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677006_200w.jpg,3,24541,https://cpt.tcgcsv.com/8Qq7,2026-02-03T19:45:21.51,0,,0.5,4.0,5.1,,,Reverse Holofoil,,017/217,Common,Grass,,,,,,,
677007,Team Rocket's Tarountula (Energy Symbol Pattern),Team Rockets Tarountula Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677007_200w.jpg,3,24541,https://cpt.tcgcsv.com/9Qq7,2026-02-03T19:45:21.617,0,,0.07,0.25,0.49,0.23,,Reverse Holofoil,,018/217,Common,Grass,,,,,,,
677008,Team Rocket's Spidops (Energy Symbol Pattern),Team Rockets Spidops Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677008_200w.jpg,3,24541,https://cpt.tcgcsv.com/bQq7,2026-02-03T19:45:21.79,0,,1.5,2.0,2.25,1.5,,Reverse Holofoil,,019/217,Rare,Grass,,,,,,,
677009,Charmander (Energy Symbol Pattern),Charmander Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677009_200w.jpg,3,24541,https://cpt.tcgcsv.com/cQq7,2026-02-03T19:45:21.9,0,,0.5,3.5,4.5,3.5,,Reverse Holofoil,,020/217,Common,Fire,,,,,,,
677010,Charmeleon (Energy Symbol Pattern),Charmeleon Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677010_200w.jpg,3,24541,https://cpt.tcgcsv.com/dQq7,2026-02-03T19:45:22.023,1,,0.99,1.75,2.15,1.75,,Reverse Holofoil,,021/217,Uncommon,Fire,,,,,,,
677011,Ethan's Slugma (Energy Symbol Pattern),Ethans Slugma Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677011_200w.jpg,3,24541,https://cpt.tcgcsv.com/fQq7,2026-02-03T19:45:22.127,0,,0.5,1.5,5.0,1.5,,Reverse Holofoil,,023/217,Common,Fire,,,,,,,
677012,Ethan's Magcargo - 024/217 (Energy Symbol Pattern),Ethans Magcargo 024 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677012_200w.jpg,3,24541,https://cpt.tcgcsv.com/gQq7,2026-02-03T19:45:22.483,0,,0.5,1.0,4.99,0.99,,Reverse Holofoil,,024/217,Rare,Fire,,,,,,,
677013,Entei (Energy Symbol Pattern),Entei Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677013_200w.jpg,3,24541,https://cpt.tcgcsv.com/hQq7,2026-02-03T19:45:22.583,0,,1.0,1.5,2.27,,,Reverse Holofoil,,025/217,Rare,Fire,,,,,,,
677014,Numel - 027/217 (Energy Symbol Pattern),Numel 027 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677014_200w.jpg,3,24541,https://cpt.tcgcsv.com/jQq7,2026-02-03T19:45:22.723,1,,0.5,1.49,1.5,,,Reverse Holofoil,,027/217,Common,Fire,,,,,,,
677015,Camerupt (Energy Symbol Pattern),Camerupt Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677015_200w.jpg,3,24541,https://cpt.tcgcsv.com/kQq7,2026-02-03T19:45:22.837,0,,1.18,1.99,8.63,0.99,,Reverse Holofoil,,028/217,Uncommon,Fire,,,,,,,
677016,Tepig (Energy Symbol Pattern),Tepig Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677016_200w.jpg,3,24541,https://cpt.tcgcsv.com/lQq7,2026-02-03T19:45:22.99,0,,2.0,5.67,7.61,,,Reverse Holofoil,,029/217,Common,Fire,,,,,,,
677017,Pignite (Energy Symbol Pattern),Pignite Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677017_200w.jpg,3,24541,https://cpt.tcgcsv.com/mQq7,2026-02-03T19:45:23.113,0,,0.5,1.24,1.99,1.15,,Reverse Holofoil,,030/217,Uncommon,Fire,,,,,,,
677018,N's Darumaka (Energy Symbol Pattern),Ns Darumaka Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677018_200w.jpg,3,24541,https://cpt.tcgcsv.com/nQq7,2026-02-03T19:45:23.223,0,,0.99,1.0,4.0,1.0,,Reverse Holofoil,,032/217,Common,Fire,,,,,,,
677019,N's Darmanitan (Energy Symbol Pattern),Ns Darmanitan Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677019_200w.jpg,3,24541,https://cpt.tcgcsv.com/pQq7,2026-02-03T19:45:23.347,0,,1.25,1.75,2.0,,,Reverse Holofoil,,033/217,Uncommon,Fire,,,,,,,
677020,Salandit (Energy Symbol Pattern),Salandit Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677020_200w.jpg,3,24541,https://cpt.tcgcsv.com/qQq7,2026-02-03T19:45:23.493,0,,1.05,1.39,5.0,1.39,,Reverse Holofoil,,034/217,Common,Fire,,,,,,,
677021,Salazzle - 035/217 (Energy Symbol Pattern),Salazzle 035 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677021_200w.jpg,3,24541,https://cpt.tcgcsv.com/rQq7,2026-02-03T19:45:23.597,0,,1.29,1.46,2.5,,,Reverse Holofoil,,035/217,Uncommon,Fire,,,,,,,
677022,Scorbunny - 036/217 (Energy Symbol Pattern),Scorbunny 036 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677022_200w.jpg,3,24541,https://cpt.tcgcsv.com/sQq7,2026-02-03T19:45:23.77,0,,0.5,1.48,2.0,1.45,,Reverse Holofoil,,036/217,Common,Fire,,,,,,,
677023,Raboot (Energy Symbol Pattern),Raboot Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677023_200w.jpg,3,24541,https://cpt.tcgcsv.com/tQq7,2026-02-03T19:45:23.88,0,,0.5,1.99,3.0,1.99,,Reverse Holofoil,,037/217,Common,Fire,,,,,,,
677024,Psyduck - 039/217 (Energy Symbol Pattern),Psyduck 039 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677024_200w.jpg,3,24541,https://cpt.tcgcsv.com/vQq7,2026-02-03T19:45:23.987,0,,4.5,4.59,7.5,,,Reverse Holofoil,,039/217,Common,Water,,,,,,,
677025,Golduck (Energy Symbol Pattern),Golduck Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677025_200w.jpg,3,24541,https://cpt.tcgcsv.com/wQq7,2026-02-03T19:45:24.11,0,,4.99,7.5,10.0,,,Reverse Holofoil,,040/217,Uncommon,Water,,,,,,,
677026,Totodile (Energy Symbol Pattern),Totodile Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677026_200w.jpg,3,24541,https://cpt.tcgcsv.com/xQq7,2026-02-03T19:45:24.237,0,,0.3,0.5,3.0,0.5,,Reverse Holofoil,,041/217,Common,Water,,,,,,,
677027,Croconaw (Energy Symbol Pattern),Croconaw Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677027_200w.jpg,3,24541,https://cpt.tcgcsv.com/zQq7,2026-02-03T19:45:24.357,0,,6.0,7.99,9.97,,,Reverse Holofoil,,042/217,Uncommon,Water,,,,,,,
677028,Sneasel (Energy Symbol Pattern),Sneasel Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677028_200w.jpg,3,24541,https://cpt.tcgcsv.com/BQq7,2026-02-03T19:45:24.497,0,,0.5,1.39,2.99,,,Reverse Holofoil,,044/217,Common,Water,,,,,,,
677029,Weavile - 045/217 (Energy Symbol Pattern),Weavile 045 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677029_200w.jpg,3,24541,https://cpt.tcgcsv.com/CQq7,2026-02-03T19:45:24.62,0,,1.25,4.99,6.12,,,Reverse Holofoil,,045/217,Uncommon,Water,,,,,,,
677030,Snorunt - 046/217 (Energy Symbol Pattern),Snorunt 046 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677030_200w.jpg,3,24541,https://cpt.tcgcsv.com/DQq7,2026-02-03T19:45:24.763,0,,0.2,0.99,3.0,1.06,,Reverse Holofoil,,046/217,Common,Water,,,,,,,
677031,N's Vanillite (Energy Symbol Pattern),Ns Vanillite Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677031_200w.jpg,3,24541,https://cpt.tcgcsv.com/FQq7,2026-02-03T19:45:24.93,0,,0.24,0.69,0.93,0.2,,Reverse Holofoil,,049/217,Common,Water,,,,,,,
677032,N's Vanillish (Energy Symbol Pattern),Ns Vanillish Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677032_200w.jpg,3,24541,https://cpt.tcgcsv.com/GQq7,2026-02-03T19:45:25.047,0,,0.9,1.5,3.18,1.5,,Reverse Holofoil,,050/217,Common,Water,,,,,,,
677033,N's Vanilluxe (Energy Symbol Pattern),Ns Vanilluxe Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677033_200w.jpg,3,24541,https://cpt.tcgcsv.com/HQq7,2026-02-03T19:45:25.157,0,,1.2,1.4,1.5,,,Reverse Holofoil,,051/217,Uncommon,Water,,,,,,,
677034,Snom (Energy Symbol Pattern),Snom Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677034_200w.jpg,3,24541,https://cpt.tcgcsv.com/JQq7,2026-02-03T19:45:25.28,0,,3.33,3.99,5.0,3.8,,Reverse Holofoil,,052/217,Common,Water,,,,,,,
677035,Frosmoth (Energy Symbol Pattern),Frosmoth Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677035_200w.jpg,3,24541,https://cpt.tcgcsv.com/KQq7,2026-02-03T19:45:25.407,0,,0.2,0.3,0.5,0.3,,Reverse Holofoil,,053/217,Uncommon,Water,,,,,,,
677036,Glastrier (Energy Symbol Pattern),Glastrier Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677036_200w.jpg,3,24541,https://cpt.tcgcsv.com/LQq7,2026-02-03T19:45:25.513,0,,0.5,1.99,5.0,1.25,,Reverse Holofoil,,054/217,Uncommon,Water,,,,,,,
677037,Pikachu (Energy Symbol Pattern),Pikachu Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677037_200w.jpg,3,24541,https://cpt.tcgcsv.com/MQq7,2026-02-03T19:45:25.63,0,,4.98,7.99,11.0,,,Reverse Holofoil,,055/217,Common,Lightning,,,,,,,
677038,Raichu (Energy Symbol Pattern),Raichu Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677038_200w.jpg,3,24541,https://cpt.tcgcsv.com/NQq7,2026-02-03T19:45:25.787,0,,4.94,5.0,8.0,,,Reverse Holofoil,,056/217,Uncommon,Lightning,,,,,,,
677039,Tynamo (Energy Symbol Pattern),Tynamo Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677039_200w.jpg,3,24541,https://cpt.tcgcsv.com/PQq7,2026-02-03T19:45:25.913,0,,0.99,1.49,2.0,,,Reverse Holofoil,,059/217,Common,Lightning,,,,,,,
677040,Eelektrik (Energy Symbol Pattern),Eelektrik Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677040_200w.jpg,3,24541,https://cpt.tcgcsv.com/QQq7,2026-02-03T19:45:26.053,0,,0.5,1.5,1.5,1.45,,Reverse Holofoil,,060/217,Uncommon,Lightning,,,,,,,
677041,Stunfisk (Energy Symbol Pattern),Stunfisk Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677041_200w.jpg,3,24541,https://cpt.tcgcsv.com/RQq7,2026-02-03T19:45:26.16,0,,0.8,0.9,2.07,,,Reverse Holofoil,,062/217,Common,Lightning,,,,,,,
677042,Helioptile (Energy Symbol Pattern),Helioptile Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677042_200w.jpg,3,24541,https://cpt.tcgcsv.com/SQq7,2026-02-03T19:45:26.303,1,,0.5,1.0,2.99,0.99,,Reverse Holofoil,,063/217,Common,Lightning,,,,,,,
677043,Heliolisk - 064/217 (Energy Symbol Pattern),Heliolisk 064 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677043_200w.jpg,3,24541,https://cpt.tcgcsv.com/TQq7,2026-02-03T19:45:26.433,0,,0.5,0.75,1.0,0.75,,Reverse Holofoil,,064/217,Uncommon,Lightning,,,,,,,
677044,Charjabug (Energy Symbol Pattern),Charjabug Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677044_200w.jpg,3,24541,https://cpt.tcgcsv.com/VQq7,2026-02-03T19:45:26.543,0,,1.39,1.99,3.17,,,Reverse Holofoil,,065/217,Common,Lightning,,,,,,,
677045,Vikavolt - 066/217 (Energy Symbol Pattern),Vikavolt 066 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677045_200w.jpg,3,24541,https://cpt.tcgcsv.com/WQq7,2026-02-03T19:45:26.683,0,,1.25,2.0,2.5,,,Reverse Holofoil,,066/217,Uncommon,Lightning,,,,,,,
677046,Tapu Koko (Energy Symbol Pattern),Tapu Koko Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677046_200w.jpg,3,24541,https://cpt.tcgcsv.com/XQq7,2026-02-03T19:45:26.793,0,,8.99,9.99,10.0,1.0,,Reverse Holofoil,,067/217,Rare,Lightning,,,,,,,
677047,Iono's Tadbulb (Energy Symbol Pattern),Ionos Tadbulb Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677047_200w.jpg,3,24541,https://cpt.tcgcsv.com/ZQq7,2026-02-03T19:45:26.93,0,,0.5,0.6,1.5,0.5,,Reverse Holofoil,,069/217,Common,Lightning,,,,,,,
677048,Iono's Wattrel - 071/217 (Energy Symbol Pattern),Ionos Wattrel 071 217 Energy Symbol Pattern,https://tcgplayer-cdn.tcgplayer.com/product/677048_200w.jpg,3,24541,https://cpt.tcgcsv.com/-Qq7,2026-02-03T19:45:27.083,0,,8.72,8.99,10.0,,,Reverse Holofoil,,071/217,Common,Lightning,,,,,,,
